43
50
1949
Year	Mnth	Day	Hr	dayl(s)	PRCP(mm/day)	PET(mm/day)	Flag
1980	11	18	12	35000	0	0.6084	-1
1980	11	19	12	35000	0	1.4224	-1
1980	11	20	12	35000	0	0.8385	-1
1980	11	21	12	35000	0	0.8904	1
1980	11	22	12	35000	31.722	0.6496	-1
1980	11	23	12	35000	14.793	0.1741	-1
1980	11	24	12	35000	0.0945	0.495	0
1980	11	25	12	35000	0	1.5303	1
1980	11	26	12	35000	33.682	0.376	1
1980	11	27	12	35000	0	0.4008	-1
1980	11	28	12	35000	0	1.1394	-1
1980	11	29	12	35000	0.3758	2.1765	0
1980	11	30	12	35000	0	2.2805	-1
1980	12	1	12	35000	0	1.7381	1
1980	12	2	12	35000	0	0.8481	1
1980	12	3	12	35000	0	2.1168	-1
1980	12	4	12	35000	0	1.8888	-1
1980	12	5	12	35000	0	1.5032	1
1980	12	6	12	35000	0	1.4651	-1
1980	12	7	12	35000	0	1.1825	-1
1980	12	8	12	35000	0	1.5064	1
1980	12	9	12	35000	24.827	0.4229	1
1980	12	10	12	35000	0	0.6415	1
1980	12	11	12	35000	0	1.1573	0
1980	12	12	12	35000	0	1.8109	0
1980	12	13	12	35000	0	0.99	-1
1980	12	14	12	35000	0	1.1222	0
1980	12	15	12	35000	1.5951	1.5666	-1
1980	12	16	12	35000	0.5689	1.182	-1
1980	12	17	12	35000	0	1.7205	0
1980	12	18	12	35000	0	2.3302	-1
1980	12	19	12	35000	0	0.5153	1
1980	12	20	12	35000	0	1.2709	1
1980	12	21	12	35000	0	1.5957	-1
1980	12	22	12	35000	0	0.6725	0
1980	12	23	12	35000	0.0509	0.9018	-1
1980	12	24	12	35000	6.1063	1.3365	-1
1980	12	25	12	35000	0	1.6363	0
1980	12	26	12	35000	0	0.5942	-1
1980	12	27	12	35000	0	1.5987	1
1980	12	28	12	35000	0	1.324	1
1980	12	29	12	35000	0	1.5427	1
1980	12	30	12	35000	0	1.3616	1
1980	12	31	12	35000	0	1.4385	1
1981	1	1	12	35000	0	1.6381	-1
1981	1	2	12	35000	0	1.4903	1
1981	1	3	12	35000	0	1.718	-1
1981	1	4	12	35000	0	2.0962	-1
1981	1	5	12	35000	0	1.1589	-1
1981	1	6	12	35000	20.836	0.7794	-1
1981	1	7	12	35000	0	0.9708	1
1981	1	8	12	35000	0	1.0706	0
1981	1	9	12	35000	1.1487	1.1174	1
1981	1	10	12	35000	0	1.8995	0
1981	1	11	12	35000	0	0.8661	-1
1981	1	12	12	35000	0	1.4992	1
1981	1	13	12	35000	0	1.9973	-1
1981	1	14	12	35000	0	1.4459	1
1981	1	15	12	35000	0	1.6862	0
1981	1	16	12	35000	0	1.6984	0
1981	1	17	12	35000	0	1.5795	-1
1981	1	18	12	35000	0	1.373	-1
1981	1	19	12	35000	2.5235	1.0106	0
1981	1	20	12	35000	19.301	0.293	0
1981	1	21	12	35000	0	0.3716	0
1981	1	22	12	35000	0	0.346	0
1981	1	23	12	35000	0	1.6634	1
1981	1	24	12	35000	0.001	1.9272	1
1981	1	25	12	35000	0	2.0123	1
1981	1	26	12	35000	0	1.1791	-1
1981	1	27	12	35000	10.098	0.4989	1
1981	1	28	12	35000	0.1043	2.111	0
1981	1	29	12	35000	0	2.1411	-1
1981	1	30	12	35000	0	0.7344	1
1981	1	31	12	35000	0	0.774	0
1981	2	1	12	35000	36.081	0.5513	0
1981	2	2	12	35000	0	1.6802	-1
1981	2	3	12	35000	0	1.4972	-1
1981	2	4	12	35000	0	1.0285	-1
1981	2	5	12	35000	12.371	0.6576	-1
1981	2	6	12	35000	4.6152	0.5585	0
1981	2	7	12	35000	0.1134	0.3347	0
1981	2	8	12	35000	0	1.6605	1
1981	2	9	12	35000	0	1.563	-1
1981	2	10	12	35000	30.71	0.6341	0
1981	2	11	12	35000	0	1.8013	-1
1981	2	12	12	35000	0	1.2769	-1
1981	2	13	12	35000	0	1.2312	-1
1981	2	14	12	35000	0	1.09	-1
1981	2	15	12	35000	6.3396	0.514	-1
1981	2	16	12	35000	5.6611	0.4692	-1
1981	2	17	12	35000	0.1359	0.64	1
1981	2	18	12	35000	0.0378	0.5681	1
1981	2	19	12	35000	0.0378	1.7118	-1
1981	2	20	12	35000	0	3.324	0
1981	2	21	12	35000	0	1.3171	1
1981	2	22	12	35000	1.9974	1.7117	-1
1981	2	23	12	35000	0.001	3.6378	-1
1981	2	24	12	35000	0	3.2706	-1
1981	2	25	12	35000	0	1.7298	-1
1981	2	26	12	35000	0	3.5148	1
1981	2	27	12	35000	0	3.7636	1
1981	2	28	12	35000	0	2.2188	-1
1981	3	1	12	35000	5.3383	0.5249	1
1981	3	2	12	35000	0	2.6835	-1
1981	3	3	12	35000	0	1.2562	0
1981	3	4	12	35000	66.228	0.8889	-1
1981	3	5	12	35000	0	3.1789	1
1981	3	6	12	35000	0.02	2.5505	0
1981	3	7	12	35000	0	1.8795	0
1981	3	8	12	35000	0	2.0666	0
1981	3	9	12	35000	0	3.4929	1
1981	3	10	12	35000	0	1.6964	0
1981	3	11	12	35000	0	2.9079	-1
1981	3	12	12	35000	0	1.8925	0
1981	3	13	12	35000	0	1.3798	-1
1981	3	14	12	35000	0	4.1905	0
1981	3	15	12	35000	1.8937	2.6282	1
1981	3	16	12	35000	0	4.5265	0
1981	3	17	12	35000	0	4.2647	-1
1981	3	18	12	35000	3.0908	2.6172	0
1981	3	19	12	35000	0	4.3339	-1
1981	3	20	12	35000	0	3.3259	-1
1981	3	21	12	35000	40.994	1.2009	0
1981	3	22	12	35000	5.8859	1.0881	0
1981	3	23	12	35000	0	3.9566	1
1981	3	24	12	35000	0	4.1329	-1
1981	3	25	12	35000	0	2.2117	1
1981	3	26	12	35000	0	4.5209	-1
1981	3	27	12	35000	0	2.9289	1
1981	3	28	12	35000	0	2.0267	1
1981	3	29	12	35000	75.795	1.2682	-1
1981	3	30	12	35000	11.932	5.5151	1
1981	3	31	12	35000	28.765	3.0256	-1
1981	4	1	12	35000	7.5561	3.1157	-1
1981	4	2	12	35000	0	4.5207	-1
1981	4	3	12	35000	0	2.3392	1
1981	4	4	12	35000	16.213	3.582	0
1981	4	5	12	35000	0.0031	5.202	-1
1981	4	6	12	35000	0	4.7221	-1
1981	4	7	12	35000	0	2.5447	0
1981	4	8	12	35000	0	1.7551	0
1981	4	9	12	35000	0.0084	2.712	-1
1981	4	10	12	35000	0	3.8539	-1
1981	4	11	12	35000	0	1.9404	-1
1981	4	12	12	35000	0	2.4478	0
1981	4	13	12	35000	0	3.1967	-1
1981	4	14	12	35000	0	2.664	-1
1981	4	15	12	35000	0	5.8359	0
1981	4	16	12	35000	0	2.445	1
1981	4	17	12	35000	1.7683	2.9107	-1
1981	4	18	12	35000	0	1.8179	-1
1981	4	19	12	35000	0	2.6071	-1
1981	4	20	12	35000	0	3.4361	0
1981	4	21	12	35000	0	4.2179	1
1981	4	22	12	35000	0	1.4714	0
1981	4	23	12	35000	12.176	1.1895	-1
1981	4	24	12	35000	0	2.0712	0
1981	4	25	12	35000	0	2.3274	1
1981	4	26	12	35000	0	6.1815	-1
1981	4	27	12	35000	0	6.4282	-1
1981	4	28	12	35000	0	1.4887	-1
1981	4	29	12	35000	0.0378	2.1811	0
1981	4	30	12	35000	2.4749	2.0318	-1
1981	5	1	12	35000	0	2.0645	1
1981	5	2	12	35000	0	4.4244	0
1981	5	3	12	35000	0	3.205	-1
1981	5	4	12	35000	0	2.3122	1
1981	5	5	12	35000	3.7602	1.1368	1
1981	5	6	12	35000	1.1383	1.1425	-1
1981	5	7	12	35000	0	1.1537	0
1981	5	8	12	35000	0	2.2751	-1
1981	5	9	12	35000	0.1453	1.5077	1
1981	5	10	12	35000	10.547	3.9022	0
1981	5	11	12	35000	0	3.6121	-1
1981	5	12	12	35000	0	6.319	-1
1981	5	13	12	35000	0	6.0521	1
1981	5	14	12	35000	10.884	3.3895	1
1981	5	15	12	35000	0.0665	6.1656	0
1981	5	16	12	35000	5.5372	1.5697	-1
1981	5	17	12	35000	0.7039	5.5043	0
1981	5	18	12	35000	15.204	3.8639	-1
1981	5	19	12	35000	26.189	5.0739	-1
1981	5	20	12	35000	0	1.2871	1
1981	5	21	12	35000	0	5.305	0
1981	5	22	12	35000	0	3.6427	0
1981	5	23	12	35000	0	2.1673	-1
1981	5	24	12	35000	0	3.8198	-1
1981	5	25	12	35000	12.003	2.6456	1
1981	5	26	12	35000	13.588	3.1148	0
1981	5	27	12	35000	0	2.3846	-1
1981	5	28	12	35000	0	6.7216	0
1981	5	29	12	35000	0	5.5637	-1
1981	5	30	12	35000	0	3.2759	1
1981	5	31	12	35000	0	3.4915	0
1981	6	1	12	35000	0.9168	3.0001	-1
1981	6	2	12	35000	26.087	2.9129	0
1981	6	3	12	35000	6.8048	2.4977	1
1981	6	4	12	35000	4.2442	1.3614	-1
1981	6	5	12	35000	1.467	1.2614	1
1981	6	6	12	35000	0.4407	4.0032	1
1981	6	7	12	35000	2.1357	2.8166	-1
1981	6	8	12	35000	2.0251	3.9435	-1
1981	6	9	12	35000	0	4.3217	1
1981	6	10	12	35000	0.1747	3.9978	0
1981	6	11	12	35000	10.796	2.4694	1
1981	6	12	12	35000	9.7165	2.7418	0
1981	6	13	12	35000	0	4.3542	1
1981	6	14	12	35000	0.3359	5.8928	0
1981	6	15	12	35000	0	5.8817	0
1981	6	16	12	35000	0	6.1298	1
1981	6	17	12	35000	0	4.1854	0
1981	6	18	12	35000	0	7.5365	-1
1981	6	19	12	35000	0.0401	5.5759	1
1981	6	20	12	35000	0	4.0978	-1
1981	6	21	12	35000	0	7.321	-1
1981	6	22	12	35000	0	6.5868	0
1981	6	23	12	35000	6.76	6.1	-1
1981	6	24	12	35000	4.3793	2.7308	-1
1981	6	25	12	35000	4.7266	3.9898	-1
1981	6	26	12	35000	0	5.6448	0
1981	6	27	12	35000	0	6.0969	1
1981	6	28	12	35000	0	7.2015	0
1981	6	29	12	35000	0	5.1989	-1
1981	6	30	12	35000	0.9768	5.9354	-1
1981	7	1	12	35000	44.752	0.8016	-1
1981	7	2	12	35000	10.688	1.8012	-1
1981	7	3	12	35000	0.2808	2.8998	-1
1981	7	4	12	35000	1.6555	2.2495	-1
1981	7	5	12	35000	14.827	1.542	-1
1981	7	6	12	35000	6.8789	2.5924	-1
1981	7	7	12	35000	0	5.4703	1
1981	7	8	12	35000	0	5.5154	-1
1981	7	9	12	35000	0	7.2761	-1
1981	7	10	12	35000	6.9726	6.4088	-1
1981	7	11	12	35000	4.4277	4.7388	-1
1981	7	12	12	35000	0	6.2483	0
1981	7	13	12	35000	0	6.549	1
1981	7	14	12	35000	0	6.0879	-1
1981	7	15	12	35000	0	6.7773	0
1981	7	16	12	35000	0	5.9762	1
1981	7	17	12	35000	0	5.5719	-1
1981	7	18	12	35000	0.779	5.9176	-1
1981	7	19	12	35000	0	6.7783	-1
1981	7	20	12	35000	0	7.0687	1
1981	7	21	12	35000	0	5.7127	0
1981	7	22	12	35000	0	7.086	-1
1981	7	23	12	35000	0	7.5755	-1
1981	7	24	12	35000	8.9018	7.5998	1
1981	7	25	12	35000	5.7598	4.6506	0
1981	7	26	12	35000	0.0401	5.4929	-1
1981	7	27	12	35000	7.6373	5.5738	0
1981	7	28	12	35000	0	5.3096	1
1981	7	29	12	35000	5.0688	3.9144	0
1981	7	30	12	35000	0	5.9052	-1
1981	7	31	12	35000	0	7.1187	1
1981	8	1	12	35000	0	5.5716	0
1981	8	2	12	35000	0.2795	5.7926	-1
1981	8	3	12	35000	0.0378	5.4203	-1
1981	8	4	12	35000	2.6029	4.3476	-1
1981	8	5	12	35000	0.1354	6.0435	1
1981	8	6	12	35000	7.9511	3.9822	0
1981	8	7	12	35000	7.8956	4.3389	1
1981	8	8	12	35000	0	4.6458	-1
1981	8	9	12	35000	0	5.5089	-1
1981	8	10	12	35000	0	4.475	-1
1981	8	11	12	35000	0	6.5322	1
1981	8	12	12	35000	0	6.6476	-1
1981	8	13	12	35000	2.3146	6.1988	-1
1981	8	14	12	35000	0	4.4013	-1
1981	8	15	12	35000	0	6.6876	1
1981	8	16	12	35000	10.489	3.7258	0
1981	8	17	12	35000	3.7086	2.1139	1
1981	8	18	12	35000	0.2608	3.6554	1
1981	8	19	12	35000	2.3175	1.4675	0
1981	8	20	12	35000	0	1.8589	-1
1981	8	21	12	35000	0	2.484	1
1981	8	22	12	35000	0.0567	1.6745	0
1981	8	23	12	35000	0	3.6852	-1
1981	8	24	12	35000	1.1897	4.1745	-1
1981	8	25	12	35000	0.4723	6.3484	-1
1981	8	26	12	35000	0	6.5149	-1
1981	8	27	12	35000	0	5.8021	0
1981	8	28	12	35000	0	2.2197	0
1981	8	29	12	35000	29.004	2.0282	-1
1981	8	30	12	35000	4.5355	4.2723	1
1981	8	31	12	35000	17.839	2.1928	0
1981	9	1	12	35000	0	1.7239	-1
1981	9	2	12	35000	34.688	1.692	-1
1981	9	3	12	35000	22.084	0.7713	1
1981	9	4	12	35000	2.2481	2.1897	-1
1981	9	5	12	35000	0	6.2281	-1
1981	9	6	12	35000	0	5.1582	-1
1981	9	7	12	35000	0	5.4228	-1
1981	9	8	12	35000	0	2.4645	1
1981	9	9	12	35000	0	6.218	-1
1981	9	10	12	35000	0	5.8536	-1
1981	9	11	12	35000	0	5.9742	1
1981	9	12	12	35000	0	4.4516	-1
1981	9	13	12	35000	5.8862	3.0257	0
1981	9	14	12	35000	6.2835	2.7768	-1
1981	9	15	12	35000	7.3427	0.8994	-1
1981	9	16	12	35000	0.0081	3.2087	1
1981	9	17	12	35000	0	5.2015	-1
1981	9	18	12	35000	0	5.1483	1
1981	9	19	12	35000	0	4.6677	0
1981	9	20	12	35000	0	3.238	1
1981	9	21	12	35000	0	4.7093	-1
1981	9	22	12	35000	0	5.1758	0
1981	9	23	12	35000	0	5.6559	-1
1981	9	24	12	35000	0	4.7668	-1
1981	9	25	12	35000	0	4.8253	0
1981	9	26	12	35000	0	4.1088	-1
1981	9	27	12	35000	0	4.7055	-1
1981	9	28	12	35000	0	5.3481	1
1981	9	29	12	35000	0	5.665	-1
1981	9	30	12	35000	0	5.4229	0
1981	10	1	12	35000	0	2.8565	-1
1981	10	2	12	35000	0	6.0874	1
1981	10	3	12	35000	0	4.0703	-1
1981	10	4	12	35000	0	5.0518	-1
1981	10	5	12	35000	0	5.342	1
1981	10	6	12	35000	0	2.6609	0
1981	10	7	12	35000	0.5301	1.7275	-1
1981	10	8	12	35000	20.391	0.4481	0
1981	10	9	12	35000	1.2062	0.5479	-1
1981	10	10	12	35000	3.8179	1.1807	1
1981	10	11	12	35000	0.012	1.4876	-1
1981	10	12	12	35000	0.0378	0.8351	0
1981	10	13	12	35000	0	4.0368	-1
1981	10	14	12	35000	1.0143	1.9	-1
1981	10	15	12	35000	0	2.5831	-1
1981	10	16	12	35000	0	2.5931	-1
1981	10	17	12	35000	0	3.5095	1
1981	10	18	12	35000	4.3551	2.0394	0
1981	10	19	12	35000	0	3.9338	-1
1981	10	20	12	35000	0	3.4833	-1
1981	10	21	12	35000	0	2.0706	0
1981	10	22	12	35000	0	1.4143	-1
1981	10	23	12	35000	13.515	1.6239	1
1981	10	24	12	35000	0	2.1813	1
1981	10	25	12	35000	36.601	0.5041	1
1981	10	26	12	35000	3.3031	0.4539	1
1981	10	27	12	35000	0.0378	2.1167	-1
1981	10	28	12	35000	0	1.8968	-1
1981	10	29	12	35000	0	3.0605	-1
1981	10	30	12	35000	0	2.2773	-1
1981	10	31	12	35000	0	2.3653	0
1981	11	1	12	35000	0	1.3869	-1
1981	11	2	12	35000	0	1.0996	0
1981	11	3	12	35000	0	2.2127	1
1981	11	4	12	35000	0.4733	1.7422	-1
1981	11	5	12	35000	2.8087	2.05	-1
1981	11	6	12	35000	0	3.2951	-1
1981	11	7	12	35000	0	2.3767	0
1981	11	8	12	35000	0.0324	2.9694	-1
1981	11	9	12	35000	8.0003	0.6702	1
1981	11	10	12	35000	0.0016	2.2379	1
1981	11	11	12	35000	0	2.8015	1
1981	11	12	12	35000	0	1.3039	1
1981	11	13	12	35000	0	1.2145	1
1981	11	14	12	35000	0	2.4838	-1
1981	11	15	12	35000	0	1.7105	0
1981	11	16	12	35000	0.1243	1.297	-1
1981	11	17	12	35000	0	2.268	-1
1981	11	18	12	35000	0.001	2.5312	1
1981	11	19	12	35000	1.5346	1.9745	0
1981	11	20	12	35000	0	2.3412	0
1981	11	21	12	35000	0	1.532	1
1981	11	22	12	35000	0	1.8149	0
1981	11	23	12	35000	1.6578	1.6034	-1
1981	11	24	12	35000	0.0264	2.1004	1
1981	11	25	12	35000	0	2.5342	-1
1981	11	26	12	35000	0.2212	1.5198	-1
1981	11	27	12	35000	5.9675	0.7529	0
1981	11	28	12	35000	0	1.5005	-1
1981	11	29	12	35000	3.8834	1.1897	1
1981	11	30	12	35000	28.865	1.1954	0
1981	12	1	12	35000	0.0179	2.2585	1
1981	12	2	12	35000	0	1.9087	0
1981	12	3	12	35000	0	2.6485	-1
1981	12	4	12	35000	0	2.9016	0
1981	12	5	12	35000	0	1.7945	1
1981	12	6	12	35000	0	0.7629	0
1981	12	7	12	35000	0	2.1336	-1
1981	12	8	12	35000	0	2.7435	-1
1981	12	9	12	35000	0	2.3769	1
1981	12	10	12	35000	0	1.8381	0
1981	12	11	12	35000	0.6906	0.9982	0
1981	12	12	12	35000	18.688	0.34	-1
1981	12	13	12	35000	20.731	0.2142	1
1981	12	14	12	35000	30.672	0.2348	-1
1981	12	15	12	35000	0.1535	1.6609	1
1981	12	16	12	35000	0	1.9135	-1
1981	12	17	12	35000	1.7416	0.9091	1
1981	12	18	12	35000	0.1889	1.804	-1
1981	12	19	12	35000	0	1.3192	-1
1981	12	20	12	35000	0	1.1786	-1
1981	12	21	12	35000	5.7733	0.8998	-1
1981	12	22	12	35000	6.9802	1.4062	-1
1981	12	23	12	35000	1.8807	0.8412	1
1981	12	24	12	35000	17.177	0.4646	0
1981	12	25	12	35000	0	1.0648	1
1981	12	26	12	35000	0.0914	0.594	0
1981	12	27	12	35000	0	1.4166	-1
1981	12	28	12	35000	0.1466	1.0889	1
1981	12	29	12	35000	0	1.5101	-1
1981	12	30	12	35000	4.3375	0.8643	-1
1981	12	31	12	35000	39.959	0.1892	1
1982	1	1	12	35000	0	0.1546	-1
1982	1	2	12	35000	1.6182	0.2534	-1
1982	1	3	12	35000	30.238	0.8293	-1
1982	1	4	12	35000	0	2.7182	-1
1982	1	5	12	35000	0	1.9816	-1
1982	1	6	12	35000	0	0.9818	-1
1982	1	7	12	35000	14.631	0.4596	-1
1982	1	8	12	35000	0	1.1152	1
1982	1	9	12	35000	0	1.6659	-1
1982	1	10	12	35000	0	1.7456	0
1982	1	11	12	35000	0	1.128	0
1982	1	12	12	35000	11.585	0.4009	1
1982	1	13	12	35000	10.37	0.1814	-1
1982	1	14	12	35000	0.1925	0.5997	1
1982	1	15	12	35000	7.0394	1.4509	-1
1982	1	16	12	35000	0	1.1305	-1
1982	1	17	12	35000	0	1.3126	0
1982	1	18	12	35000	1.9185	0.8373	-1
1982	1	19	12	35000	0	1.6086	0
1982	1	20	12	35000	0.2068	0.7269	0
1982	1	21	12	35000	0.4174	0.5937	-1
1982	1	22	12	35000	0.0026	1.1362	0
1982	1	23	12	35000	19.34	1.1647	-1
1982	1	24	12	35000	0	1.9154	0
1982	1	25	12	35000	0	1.613	1
1982	1	26	12	35000	0	2.1644	-1
1982	1	27	12	35000	0.7498	2.4822	-1
1982	1	28	12	35000	0	0.8518	-1
1982	1	29	12	35000	0.3569	1.8948	-1
1982	1	30	12	35000	8.1462	1.4482	-1
1982	1	31	12	35000	6.6161	0.7876	0
1982	2	1	12	35000	0	1.1614	-1
1982	2	2	12	35000	53.143	0.3122	-1
1982	2	3	12	35000	2.7085	0.3879	-1
1982	2	4	12	35000	0.0168	0.5753	0
1982	2	5	12	35000	0	0.786	1
1982	2	6	12	35000	3.4644	0.5034	-1
1982	2	7	12	35000	0	1.6515	0
1982	2	8	12	35000	0.3513	1.2042	-1
1982	2	9	12	35000	12.993	0.4584	-1
1982	2	10	12	35000	0	1.7679	1
1982	2	11	12	35000	0	2.4512	-1
1982	2	12	12	35000	3.3731	0.5975	0
1982	2	13	12	35000	0	0.8237	1
1982	2	14	12	35000	0	1.2522	-1
1982	2	15	12	35000	35.741	0.8309	-1
1982	2	16	12	35000	36.83	1.6639	-1
1982	2	17	12	35000	0	1.1399	-1
1982	2	18	12	35000	0	1.5965	-1
1982	2	19	12	35000	0	2.1924	-1
1982	2	20	12	35000	0	1.6262	1
1982	2	21	12	35000	0	3.9493	1
1982	2	22	12	35000	0	3.3127	0
1982	2	23	12	35000	0	3.6328	-1
1982	2	24	12	35000	0	2.7271	-1
1982	2	25	12	35000	0	1.6937	-1
1982	2	26	12	35000	34.448	0.6678	1
1982	2	27	12	35000	0.8501	0.4165	-1
1982	2	28	12	35000	0.1047	0.455	-1
1982	3	1	12	35000	0	2.0884	1
1982	3	2	12	35000	0	2.8215	0
1982	3	3	12	35000	0	1.6421	-1
1982	3	4	12	35000	0	1.7752	-1
1982	3	5	12	35000	0.2082	1.5756	0
1982	3	6	12	35000	25.55	0.6127	-1
1982	3	7	12	35000	0.6743	2.9269	0
1982	3	8	12	35000	0	3.2037	-1
1982	3	9	12	35000	0	1.7519	0
1982	3	10	12	35000	0	2.7661	-1
1982	3	11	12	35000	0	1.4304	1
1982	3	12	12	35000	0	1.9147	0
1982	3	13	12	35000	0.0756	1.1454	1
1982	3	14	12	35000	0	2.1497	1
1982	3	15	12	35000	0	2.9435	-1
1982	3	16	12	35000	0.1343	2.4975	-1
1982	3	17	12	35000	0.0042	1.6959	1
1982	3	18	12	35000	0.001	2.348	1
1982	3	19	12	35000	0	4.5801	-1
1982	3	20	12	35000	0	3.2286	1
1982	3	21	12	35000	21.14	0.5819	-1
1982	3	22	12	35000	0.5314	0.5796	1
1982	3	23	12	35000	0	2.1774	-1
1982	3	24	12	35000	11.277	0.6024	-1
1982	3	25	12	35000	0.8162	2.2345	1
1982	3	26	12	35000	0	4.237	-1
1982	3	27	12	35000	0	1.8757	-1
1982	3	28	12	35000	0	3.4903	0
1982	3	29	12	35000	0	2.3296	0
1982	3	30	12	35000	4.1758	1.6387	-1
1982	3	31	12	35000	20.931	1.6931	-1
1982	4	1	12	35000	0	2.4477	1
1982	4	2	12	35000	0	2.1231	0
1982	4	3	12	35000	0.6278	4.9101	0
1982	4	4	12	35000	0.0083	1.7996	1
1982	4	5	12	35000	4.2812	2.3046	-1
1982	4	6	12	35000	0	4.5291	-1
1982	4	7	12	35000	0	3.3967	-1
1982	4	8	12	35000	0.1033	1.7603	1
1982	4	9	12	35000	0	3.4701	1
1982	4	10	12	35000	0	1.891	-1
1982	4	11	12	35000	0	5.0003	1
1982	4	12	12	35000	0	4.4148	-1
1982	4	13	12	35000	0.001	2.1571	-1
1982	4	14	12	35000	0	1.8907	-1
1982	4	15	12	35000	1.2782	1.2528	0
1982	4	16	12	35000	0	2.8345	1
1982	4	17	12	35000	14.29	1.3728	-1
1982	4	18	12	35000	0	3.7145	1
1982	4	19	12	35000	28.262	1.3522	0
1982	4	20	12	35000	44.527	1.2483	-1
1982	4	21	12	35000	5.8222	0.8825	-1
1982	4	22	12	35000	0.0012	1.7811	-1
1982	4	23	12	35000	0	5.0158	-1
1982	4	24	12	35000	1.7585	2.8421	-1
1982	4	25	12	35000	36.829	2.6178	0
1982	4	26	12	35000	0	3.8092	1
1982	4	27	12	35000	0	2.7941	0
1982	4	28	12	35000	0	4.2625	1
1982	4	29	12	35000	9.0917	2.1157	-1
1982	4	30	12	35000	0.8465	1.6023	0
1982	5	1	12	35000	0	1.6383	1
1982	5	2	12	35000	0	1.6032	1
1982	5	3	12	35000	0	5.2797	0
1982	5	4	12	35000	0	5.5226	-1
1982	5	5	12	35000	0	4.2419	-1
1982	5	6	12	35000	0	3.4285	-1
1982	5	7	12	35000	7.1435	1.1092	0
1982	5	8	12	35000	0	5.8046	-1
1982	5	9	12	35000	0	6.3411	1
1982	5	10	12	35000	0	3.7899	1
1982	5	11	12	35000	0	5.6623	0
1982	5	12	12	35000	0	3.0684	0
1982	5	13	12	35000	0	4.1775	1
1982	5	14	12	35000	0.0231	1.6914	-1
1982	5	15	12	35000	0	4.5015	-1
1982	5	16	12	35000	0	5.9636	-1
1982	5	17	12	35000	0	5.1592	1
1982	5	18	12	35000	0	2.4447	-1
1982	5	19	12	35000	0	4.5487	-1
1982	5	20	12	35000	0	4.7872	0
1982	5	21	12	35000	0.1043	6.2104	1
1982	5	22	12	35000	22.458	3.5588	-1
1982	5	23	12	35000	0	4.5535	1
1982	5	24	12	35000	8.2965	3.7587	-1
1982	5	25	12	35000	4.8613	4.1741	-1
1982	5	26	12	35000	0.1044	2.7502	-1
1982	5	27	12	35000	0	4.9157	1
1982	5	28	12	35000	0	3.2559	-1
1982	5	29	12	35000	0	6.4489	-1
1982	5	30	12	35000	0	6.7137	0
1982	5	31	12	35000	0.5881	3.9476	-1
1982	6	1	12	35000	0	4.3329	0
1982	6	2	12	35000	0	6.8881	-1
1982	6	3	12	35000	0.1523	6.0425	1
1982	6	4	12	35000	0	5.073	-1
1982	6	5	12	35000	0	5.5763	-1
1982	6	6	12	35000	0	6.1202	-1
1982	6	7	12	35000	0	6.2091	1
1982	6	8	12	35000	0	4.4317	-1
1982	6	9	12	35000	0	6.2378	-1
1982	6	10	12	35000	0	4.6283	1
1982	6	11	12	35000	2.6067	5.217	-1
1982	6	12	12	35000	27.526	3.5095	0
1982	6	13	12	35000	0.712	2.5306	-1
1982	6	14	12	35000	0	6.3144	1
1982	6	15	12	35000	0.1134	4.9488	-1
1982	6	16	12	35000	30.79	1.2792	0
1982	6	17	12	35000	1.523	4.2481	0
1982	6	18	12	35000	0	5.6756	-1
1982	6	19	12	35000	0	3.393	-1
1982	6	20	12	35000	0	5.2833	1
1982	6	21	12	35000	8.7986	2.9338	-1
1982	6	22	12	35000	0	2.187	-1
1982	6	23	12	35000	0	6.5219	1
1982	6	24	12	35000	0	6.0536	-1
1982	6	25	12	35000	1.8001	3.0446	0
1982	6	26	12	35000	3.9873	2.3104	-1
1982	6	27	12	35000	7.6248	1.7293	0
1982	6	28	12	35000	15.903	2.6197	0
1982	6	29	12	35000	1.5153	2.2228	-1
1982	6	30	12	35000	6.1014	3.4388	-1
1982	7	1	12	35000	0	4.7499	-1
1982	7	2	12	35000	0	6.5762	-1
1982	7	3	12	35000	0	7.4981	-1
1982	7	4	12	35000	0	4.5323	1
1982	7	5	12	35000	0	6.7542	-1
1982	7	6	12	35000	1.2312	4.9387	1
1982	7	7	12	35000	0.2834	5.8997	-1
1982	7	8	12	35000	7.3918	4.2904	1
1982	7	9	12	35000	4.1567	3.3173	0
1982	7	10	12	35000	6.0134	5.4806	-1
1982	7	11	12	35000	9.3562	5.2356	0
1982	7	12	12	35000	2.7547	3.0592	-1
1982	7	13	12	35000	2.189	2.7478	-1
1982	7	14	12	35000	24.044	4.0397	-1
1982	7	15	12	35000	1.6098	4.1276	1
1982	7	16	12	35000	11.35	4.2537	-1
1982	7	17	12	35000	2.8124	4.0358	1
1982	7	18	12	35000	1.6424	6.0968	1
1982	7	19	12	35000	7.6781	5.8547	1
1982	7	20	12	35000	19.603	5.0598	1
1982	7	21	12	35000	1.0279	5.8313	1
1982	7	22	12	35000	29.706	4.8944	-1
1982	7	23	12	35000	12.668	4.6282	-1
1982	7	24	12	35000	5.1779	4.6946	1
1982	7	25	12	35000	9.2253	3.7224	1
1982	7	26	12	35000	6.4573	5.385	0
1982	7	27	12	35000	0	5.3477	-1
1982	7	28	12	35000	7.7293	3.3129	-1
1982	7	29	12	35000	8.6549	3.3658	0
